Wall time,Step,Value
1741628697.9174974,60000,0.2380952388048172
1741628992.7469006,120000,0.190476194024086
1741629254.2054675,180000,0.523809552192688
1741629534.7454205,240000,0.4285714328289032
1741629815.6710625,300000,0.2380952388048172
1741630098.7449539,360000,0.2857142984867096
1741630365.0470884,420000,0.190476194024086
1741630651.6658413,480000,0.190476194024086
1741630931.1257834,540000,0.380952388048172
1741631207.2053745,600000,0.8095238208770752
1741631479.6350753,660000,2.142857074737549
1741631751.2297058,720000,2.761904716491699
1741632026.4245167,780000,1.2857142686843872
1741632284.8025646,840000,3.0
1741632561.5662003,900000,2.2857143878936768
1741632856.1835203,960000,1.7619047164916992
1741633145.6170366,1020000,1.6666666269302368
1741633403.7317207,1080000,0.6666666865348816
1741633681.1387267,1140000,1.1904761791229248
1741633957.5633543,1200000,2.857142925262451
1741634238.5423162,1260000,1.5714285373687744
1741634509.7705867,1320000,0.8571428656578064
1741634800.373366,1380000,1.2857142686843872
1741635071.4246285,1440000,2.3333332538604736
1741635338.3359292,1500000,2.7142856121063232
1741635620.7226057,1560000,2.4285714626312256
1741635890.5600998,1620000,5.047618865966797
1741636178.657353,1680000,0.5714285969734192
1741636462.447665,1740000,0.190476194024086
1741636722.8254046,1800000,3.047619104385376
1741637009.2586172,1860000,2.7142856121063232
1741637289.320998,1920000,1.1904761791229248
1741637578.540521,1980000,0.6666666865348816
1741637860.0005476,2040000,1.2857142686843872
1741638117.0768254,2100000,2.4761905670166016
1741638404.1812398,2160000,4.095238208770752
1741638672.4078138,2220000,4.0
1741638953.0250666,2280000,4.809523582458496
1741639214.9347491,2340000,3.142857074737549
1741639498.0610838,2400000,4.476190567016602
1741639768.0093946,2460000,4.047618865966797
1741640039.1367118,2520000,6.61904764175415
1741640304.0875843,2580000,5.333333492279053
1741640574.9773946,2640000,4.761904716491699
1741640855.1684186,2700000,5.666666507720947
1741641117.5974708,2760000,4.904761791229248
1741641379.1372697,2820000,5.333333492279053
1741641669.143049,2880000,3.6190476417541504
1741641949.0357444,2940000,5.5714287757873535
1741642226.2420106,3000000,5.904761791229248
1741642500.6554196,3060000,5.761904716491699
1741642754.5498912,3120000,5.285714149475098
1741643035.5550787,3180000,2.047619104385376
1741643316.8777602,3240000,4.190476417541504
1741643604.4195807,3300000,2.5238094329833984
1741643850.5519648,3360000,3.2857143878936768
1741644106.664533,3420000,2.761904716491699
1741644375.2138538,3480000,2.6666667461395264
1741644644.0325336,3540000,2.857142925262451
1741644909.5423403,3600000,4.0
1741645193.8540268,3660000,5.0
1741645470.3640587,3720000,3.238095283508301
1741645744.9599438,3780000,4.523809432983398
1741646026.1872535,3840000,4.761904716491699
1741646305.6327052,3900000,4.095238208770752
1741646578.3440697,3960000,3.809523820877075
1741646852.435707,4020000,3.7142856121063232
1741647134.5181801,4080000,3.142857074737549
1741647406.56271,4140000,4.809523582458496
1741647680.0428867,4200000,3.809523820877075
1741647961.0023928,4260000,4.095238208770752
1741648227.9491198,4320000,4.4285712242126465
1741648498.286929,4380000,3.4285714626312256
1741648760.6190095,4440000,2.904761791229248
1741649032.6110938,4500000,3.238095283508301
1741649305.2536793,4560000,2.809523820877075
1741649567.5122402,4620000,3.3809523582458496
1741649856.7942855,4680000,4.333333492279053
1741650129.819212,4740000,4.476190567016602
1741650414.3301086,4800000,3.6666667461395264
1741650699.438026,4860000,3.7142856121063232
1741650960.312167,4920000,4.238095283508301
1741651244.2499135,4980000,5.047618865966797
1741651771.8178465,5040000,2.095238208770752
1741652037.6358774,5100000,1.3333333730697632
1741652319.683727,5160000,0.761904776096344
1741652601.435652,5220000,3.190476179122925
1741652868.290518,5280000,2.3333332538604736
1741653147.4631658,5340000,1.8095238208770752
1741653429.6042414,5400000,1.9047619104385376
1741653701.0693076,5460000,1.0952380895614624
1741653977.2780893,5520000,2.5238094329833984
1741654229.1726964,5580000,5.523809432983398
1741654491.456343,5640000,5.0
1741654780.052775,5700000,4.61904764175415
1741655048.565237,5760000,1.9047619104385376
1741655329.3401773,5820000,2.095238208770752
1741655621.4448397,5880000,1.523809552192688
1741655896.2782974,5940000,0.4285714328289032
1741656161.2534573,6000000,1.5714285373687744
1741656447.7537532,6060000,3.2857143878936768
1741656717.9463894,6120000,2.047619104385376
1741657000.5593054,6180000,3.4761905670166016
1741657275.066068,6240000,1.8095238208770752
1741657554.1792507,6300000,4.238095283508301
1741657836.93954,6360000,4.238095283508301
1741658105.8344777,6420000,3.857142925262451
1741658389.185961,6480000,3.952380895614624
1741658679.3105748,6540000,4.714285850524902
1741658938.8146918,6600000,6.761904716491699
1741659205.5856874,6660000,6.333333492279053
1741659489.1657126,6720000,7.809523582458496
1741659774.508769,6780000,5.952381134033203
1741660057.6467974,6840000,5.5714287757873535
1741660345.652127,6900000,4.0
1741660613.211435,6960000,6.4285712242126465
1741660891.9022572,7020000,5.761904716491699
1741661155.7182868,7080000,5.285714149475098
1741661443.308388,7140000,10.571428298950195
1741661725.4605494,7200000,10.619047164916992
1741662011.5876124,7260000,11.2380952835083
1741662304.8107955,7320000,8.2380952835083
1741662593.9382412,7380000,9.952381134033203
1741662865.0502005,7440000,8.428571701049805
1741663133.044849,7500000,7.809523582458496
1741663415.4154148,7560000,6.61904764175415
1741663700.1443214,7620000,7.142857074737549
1741663979.039121,7680000,5.523809432983398
1741664240.1410303,7740000,3.4285714626312256
1741664500.4815266,7800000,5.476190567016602
